_id,name,channel,link,date,image,viewCount
Tom DeLonge - New World (Official Music Video),Tom DeLonge - New World (Official Music Video),TomDeLongeVEVO,https://www.youtube.com/watch?v=pkx0nuvRceA&authuser=1,2019-03-17T13:25:00.000Z,https://i.ytimg.com/vi/pkx0nuvRceA/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Puddle Of Mudd - Drift And Die,Puddle Of Mudd - Drift And Die,PuddleOfMuddVEVO,https://www.youtube.com/watch?v=CyDykQWck74&authuser=1,2012-04-17T12:26:00.000Z,https://i.ytimg.com/vi/CyDykQWck74/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Timbaland - Pass At Me (Explicit Version) ft. Pitbull,Timbaland - Pass At Me (Explicit Version) ft. Pitbull,TimbalandVEVO,https://www.youtube.com/watch?v=ZYJVKT0V-9U&authuser=1,2011-10-09T11:46:00.000Z,https://i.ytimg.com/vi/ZYJVKT0V-9U/mqdefault.jpg?at=AJOi4lGzvDP_nmkCV4oa5cGU3Ksv%3A1710615767862,1
Girls Aloud - Something New (Official Music Video),Girls Aloud - Something New (Official Music Video),GirlsAloudVEVO,https://www.youtube.com/watch?v=ZHSFTrcJYmM&authuser=1,2012-12-14T14:24:00.000Z,https://i.ytimg.com/vi/ZHSFTrcJYmM/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Hanson - MMMBop (Official Music Video),Hanson - MMMBop (Official Music Video),HansonVEVO,https://www.youtube.com/watch?v=NHozn0YXAeE&authuser=1,2012-01-15T19:54:00.000Z,https://i.ytimg.com/vi/NHozn0YXAeE/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Bloodhound Gang - Kiss Me Where It Smells Funny,Bloodhound Gang - Kiss Me Where It Smells Funny,BloodhoundGangVEVO,https://www.youtube.com/watch?v=TPdHMWVJoS8&authuser=1,2013-05-07T23:52:00.000Z,https://i.ytimg.com/vi/TPdHMWVJoS8/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
"Post Malone - Take What You Want (Audio) ft. Ozzy Osbourne, Travis Scott","Post Malone - Take What You Want (Audio) ft. Ozzy Osbourne, Travis Scott",PostMaloneVEVO,https://www.youtube.com/watch?v=LYa_ReqRlcs&authuser=1,2019-12-18T11:51:00.000Z,https://i.ytimg.com/vi/LYa_ReqRlcs/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Good Charlotte - Girls & Boys (Official Video),Good Charlotte - Girls & Boys (Official Video),GoodCharlotteVEVO,https://www.youtube.com/watch?v=3FTS2tdmyYM&authuser=1,2013-01-28T16:57:00.000Z,https://i.ytimg.com/vi/3FTS2tdmyYM/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Pierce The Veil - King for a Day ft. Kellin Quinn,Pierce The Veil - King for a Day ft. Kellin Quinn,PierceTheVeilVEVO,https://www.youtube.com/watch?v=icXUkIfZxyg&authuser=1,2012-08-07T00:38:00.000Z,https://i.ytimg.com/vi/icXUkIfZxyg/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Lady Gaga - The Edge Of Glory,Lady Gaga - The Edge Of Glory,LadyGagaVEVO,https://www.youtube.com/watch?v=QeWBS0JBNzQ&authuser=1,2015-11-18T19:37:00.000Z,https://i.ytimg.com/vi/QeWBS0JBNzQ/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,1
Amaranthe - That Song,Amaranthe - That Song,AmarantheMusicVEVO,https://www.youtube.com/watch?v=yR05g0Co7W4&authuser=1,2017-02-24T10:52:00.000Z,https://i.ytimg.com/vi/yR05g0Co7W4/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
John Legend - All of Me (Official Video),John Legend - All of Me (Official Video),johnlegendVEVO,https://www.youtube.com/watch?v=450p7goxZqg&authuser=1,2018-12-22T16:26:00.000Z,https://i.ytimg.com/vi/450p7goxZqg/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Hinder - Lips Of An Angel (Official Music Video),Hinder - Lips Of An Angel (Official Music Video),HinderVEVO,https://www.youtube.com/watch?v=RiSfTyrvJlg&authuser=1,2016-04-18T19:18:00.000Z,https://i.ytimg.com/vi/RiSfTyrvJlg/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
You Me At Six - What's It Like (Official Video),You Me At Six - What's It Like (Official Video),YouMeAtSixVEVO,https://www.youtube.com/watch?v=sOK0rqMURgQ&authuser=1,2019-12-18T12:38:00.000Z,https://i.ytimg.com/vi/sOK0rqMURgQ/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Pale Waves - Kiss,Pale Waves - Kiss,PaleWavesVEVO,https://www.youtube.com/watch?v=KvTKiz_Sbqk&authuser=1,2020-02-29T15:02:00.000Z,https://i.ytimg.com/vi/KvTKiz_Sbqk/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,1
Thirty Seconds To Mars - From Yesterday (The Full Length Short Film),Thirty Seconds To Mars - From Yesterday (The Full Length Short Film),ThirtySecondsToMarsVEVO,https://www.youtube.com/watch?v=7JCl0O0oWlA&authuser=1,2010-12-18T17:12:00.000Z,https://i.ytimg.com/vi/7JCl0O0oWlA/mqdefault.jpg?at=AJOi4lGzvDP_nmkCV4oa5cGU3Ksv%3A1710615767862,1
Jessie J - Do It Like A Dude (Explicit) (Official Video),Jessie J - Do It Like A Dude (Explicit) (Official Video),JessieJVEVO,https://www.youtube.com/watch?v=pOf3kYtwASo&authuser=1,2011-12-16T17:43:00.000Z,https://i.ytimg.com/vi/pOf3kYtwASo/mqdefault.jpg?at=AJOi4lGzvDP_nmkCV4oa5cGU3Ksv%3A1710615767862,1
Katy Perry - Part Of Me (Official),Katy Perry - Part Of Me (Official),KatyPerryVEVO,https://www.youtube.com/watch?v=uuwfgXD8qV8&authuser=1,2013-04-11T19:41:00.000Z,https://i.ytimg.com/vi/uuwfgXD8qV8/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Fall Out Boy - Death Valley (Part 8 of 11) ft. Tommy Lee,Fall Out Boy - Death Valley (Part 8 of 11) ft. Tommy Lee,FallOutBoyVEVO,https://www.youtube.com/watch?v=dX50r4WRmRw&authuser=1,2017-01-07T00:14:00.000Z,https://i.ytimg.com/vi/dX50r4WRmRw/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Pale Waves - Heavenly,Pale Waves - Heavenly,PaleWavesVEVO,https://www.youtube.com/watch?v=A7VjtmmlEQ4&authuser=1,2020-02-29T14:56:00.000Z,https://i.ytimg.com/vi/A7VjtmmlEQ4/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,1
Papa Roach - Last Resort (Squeaky Clean Version) (Official Music Video),Papa Roach - Last Resort (Squeaky Clean Version) (Official Music Video),PapaRoachVEVO,https://www.youtube.com/watch?v=j0lSpNtjPM8&authuser=1,2013-02-19T22:11:00.000Z,https://i.ytimg.com/vi/j0lSpNtjPM8/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Taylor Swift - Out Of The Woods,Taylor Swift - Out Of The Woods,TaylorSwiftVEVO,https://www.youtube.com/watch?v=JLf9q36UsBk&authuser=1,2016-01-06T09:55:00.000Z,https://i.ytimg.com/vi/JLf9q36UsBk/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Ludovico Einaudi - Le Onde (Live at the Old Vic Tunnels / 2011),Ludovico Einaudi - Le Onde (Live at the Old Vic Tunnels / 2011),LudovicoEinaudiVEVO,https://www.youtube.com/watch?v=EmStlUk8dKE&authuser=1,2012-09-26T21:32:00.000Z,https://i.ytimg.com/vi/EmStlUk8dKE/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
blink-182 - Obvious,blink-182 - Obvious,blink182VEVO,https://www.youtube.com/watch?v=Axzpa9cRsFI&authuser=1,2013-03-16T01:21:00.000Z,https://i.ytimg.com/vi/Axzpa9cRsFI/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Ghost - From The Pinnacle To The Pit (Official Music Video),Ghost - From The Pinnacle To The Pit (Official Music Video),GhostBCVEVO,https://www.youtube.com/watch?v=6A-IoOEPbUs&authuser=1,2017-01-09T21:00:00.000Z,https://i.ytimg.com/vi/6A-IoOEPbUs/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Fall Out Boy - The Phoenix (Official Video) - Part 2 of 11,Fall Out Boy - The Phoenix (Official Video) - Part 2 of 11,FallOutBoyVEVO,https://www.youtube.com/watch?v=5hDZbroaQDc&authuser=1,2017-01-06T23:24:00.000Z,https://i.ytimg.com/vi/5hDZbroaQDc/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
CHVRCHES - Clearest Blue,CHVRCHES - Clearest Blue,ChvrchesVEVO,https://www.youtube.com/watch?v=BZyzX4c1vIs&authuser=1,2023-11-05T01:07:00.000Z,https://i.ytimg.com/vi/BZyzX4c1vIs/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Maggie Lindemann - you're not special,Maggie Lindemann - you're not special,MaggieLindemannVEVO,https://www.youtube.com/watch?v=RZvZ55ArmCg&authuser=1,2023-01-31T10:45:00.000Z,https://i.ytimg.com/vi/RZvZ55ArmCg/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Komodo - (I Just) Died In Your Arms,Komodo - (I Just) Died In Your Arms,KomodoVEVO,https://www.youtube.com/watch?v=d8OI9FllKfg&authuser=1,2022-07-12T21:34:00.000Z,https://i.ytimg.com/vi/d8OI9FllKfg/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
The Pretty Reckless - Only Love Can Save Me Now (Official Music Video),The Pretty Reckless - Only Love Can Save Me Now (Official Music Video),PrettyRecklessVEVO,https://www.youtube.com/watch?v=hRAdR9ryTbk&authuser=1,2022-06-04T18:05:00.000Z,https://i.ytimg.com/vi/hRAdR9ryTbk/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
blink-182 - What's My Age Again? (Clean Version),blink-182 - What's My Age Again? (Clean Version),blink182VEVO,https://www.youtube.com/watch?v=JZioV5d3osg&authuser=1,2019-05-25T21:12:00.000Z,https://i.ytimg.com/vi/JZioV5d3osg/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Timbaland - Apologize ft. OneRepublic,Timbaland - Apologize ft. OneRepublic,TimbalandVEVO,https://www.youtube.com/watch?v=ZSM3w1v-A_Y&authuser=1,2013-04-13T02:42:00.000Z,https://i.ytimg.com/vi/ZSM3w1v-A_Y/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Tonight Alive - Breaking & Entering,Tonight Alive - Breaking & Entering,TonightAliveVEVO,https://www.youtube.com/watch?v=dc6lhFWhofA&authuser=1,2014-07-26T20:09:00.000Z,https://i.ytimg.com/vi/dc6lhFWhofA/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,1
"Calvin Harris, Dua Lipa - One Kiss (Official Video)","Calvin Harris, Dua Lipa - One Kiss (Official Video)",CalvinHarrisVEVO,https://www.youtube.com/watch?v=DkeiKbqa02g&authuser=1,2019-08-07T17:51:00.000Z,https://i.ytimg.com/vi/DkeiKbqa02g/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
P!NK - Never Gonna Not Dance Again (Official Video),P!NK - Never Gonna Not Dance Again (Official Video),PinkVEVO,https://www.youtube.com/watch?v=iqYK79jCssA&authuser=1,2023-06-29T17:51:00.000Z,https://i.ytimg.com/vi/iqYK79jCssA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Rob Zombie - Never Gonna Stop (The Red Red Kroovy),Rob Zombie - Never Gonna Stop (The Red Red Kroovy),RobZombieVEVO,https://www.youtube.com/watch?v=0698sTH7mUk&authuser=1,2022-02-03T14:54:00.000Z,https://i.ytimg.com/vi/0698sTH7mUk/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
Busted - Crashed The Wedding,Busted - Crashed The Wedding,BustedVEVO,https://www.youtube.com/watch?v=QclbaDc_Kdc&authuser=1,2019-01-21T17:48:00.000Z,https://i.ytimg.com/vi/QclbaDc_Kdc/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Motion City Soundtrack - Her Words Destroyed My Planet,Motion City Soundtrack - Her Words Destroyed My Planet,MCSVEVO,https://www.youtube.com/watch?v=RC_HwM5nSYU&authuser=1,2014-12-14T13:43:00.000Z,https://i.ytimg.com/vi/RC_HwM5nSYU/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,1
Within Temptation - Dangerous ft. Howard Jones,Within Temptation - Dangerous ft. Howard Jones,WithinTemptationVEVO,https://www.youtube.com/watch?v=MAiV8RpqzME&authuser=1,2017-02-24T10:57:00.000Z,https://i.ytimg.com/vi/MAiV8RpqzME/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Dead Or Alive - You Spin Me Round (Like a Record) (Official Video),Dead Or Alive - You Spin Me Round (Like a Record) (Official Video),DeadOrAliveVEVO,https://www.youtube.com/watch?v=PGNiXGX2nLU&authuser=1,2023-07-10T15:12:00.000Z,https://i.ytimg.com/vi/PGNiXGX2nLU/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Angels and Airwaves - Secret Crowds,Angels and Airwaves - Secret Crowds,AngelsAirwavesVEVO,https://www.youtube.com/watch?v=iDyH2tfADA4&authuser=1,2019-04-24T15:25:00.000Z,https://i.ytimg.com/vi/iDyH2tfADA4/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
"Zara Larsson, MNEK - Never Forget You","Zara Larsson, MNEK - Never Forget You",ZaraLarssonMusicVEVO,https://www.youtube.com/watch?v=GTyN-DB_v5M&authuser=1,2019-01-04T16:53:00.000Z,https://i.ytimg.com/vi/GTyN-DB_v5M/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Bullet For My Valentine - Don't Need You (Official Video),Bullet For My Valentine - Don't Need You (Official Video),bulletvalentineVEVO,https://www.youtube.com/watch?v=g6DdX51fnxM&authuser=1,2018-10-21T20:04:00.000Z,https://i.ytimg.com/vi/g6DdX51fnxM/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Imagine Dragons - Demons (Official Music Video),Imagine Dragons - Demons (Official Music Video),ImagineDragonsVEVO,https://www.youtube.com/watch?v=mWRsgZuwf_8&authuser=1,2013-05-19T16:39:00.000Z,https://i.ytimg.com/vi/mWRsgZuwf_8/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
Heart - What About Love?,Heart - What About Love?,HeartVEVO,https://www.youtube.com/watch?v=KE5GGMhmo-M&authuser=1,2021-05-11T12:41:00.000Z,https://i.ytimg.com/vi/KE5GGMhmo-M/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,1
Florida Georgia Line - Round Here,Florida Georgia Line - Round Here,FlaGeorgiaLineVEVO,https://www.youtube.com/watch?v=p1oL37ycONQ&authuser=1,2018-11-30T11:13:00.000Z,https://i.ytimg.com/vi/p1oL37ycONQ/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
"John Powell - Reminiscence Therapy (From ""Solo: A Star Wars Story""/Audio Only)","John Powell - Reminiscence Therapy (From ""Solo: A Star Wars Story""/Audio Only)",DisneyMusicVEVO,https://www.youtube.com/watch?v=gWCl_JWfmw4&authuser=1,2018-10-23T22:11:00.000Z,https://i.ytimg.com/vi/gWCl_JWfmw4/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Dorothy - Raise Hell,Dorothy - Raise Hell,DOROTHYVEVO,https://www.youtube.com/watch?v=rmYyPcEQKU4&authuser=1,2017-02-24T10:56:00.000Z,https://i.ytimg.com/vi/rmYyPcEQKU4/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Rihanna - Where Have You Been,Rihanna - Where Have You Been,RihannaVEVO,https://www.youtube.com/watch?v=HBxt_v0WF6Y&authuser=1,2014-03-01T19:13:00.000Z,https://i.ytimg.com/vi/HBxt_v0WF6Y/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,1
Rise Against - Hero Of War (Official Video),Rise Against - Hero Of War (Official Video),RiseAgainstVEVO,https://www.youtube.com/watch?v=_DboMAghWcA&authuser=1,2012-04-15T17:53:00.000Z,https://i.ytimg.com/vi/_DboMAghWcA/mqdefault.jpg?at=AJOi4lF07zf9Ez_VrPOYyhS2FNym%3A1710615273810,1
MGMT - Electric Feel (Official HD Video),MGMT - Electric Feel (Official HD Video),MGMTVEVO,https://www.youtube.com/watch?v=MmZexg8sxyk&authuser=1,2023-11-09T19:04:00.000Z,https://i.ytimg.com/vi/MmZexg8sxyk/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Jessie J - Get To Know Jessie J (VEVO LIFT),Jessie J - Get To Know Jessie J (VEVO LIFT),JessieJVEVO,https://www.youtube.com/watch?v=xkrSoc4wAAw&authuser=1,2011-12-16T05:53:00.000Z,https://i.ytimg.com/vi/xkrSoc4wAAw/mqdefault.jpg?at=AJOi4lGzvDP_nmkCV4oa5cGU3Ksv%3A1710615767862,1
Fall Out Boy - Where Did The Party Go (Part 7 of 11),Fall Out Boy - Where Did The Party Go (Part 7 of 11),FallOutBoyVEVO,https://www.youtube.com/watch?v=E9hESWfeXG0&authuser=1,2017-01-07T00:12:00.000Z,https://i.ytimg.com/vi/E9hESWfeXG0/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
The Coral - In the Morning (Video),The Coral - In the Morning (Video),TheCoralVEVO,https://www.youtube.com/watch?v=KErHjXpsfwA&authuser=1,2021-07-18T03:01:00.000Z,https://i.ytimg.com/vi/KErHjXpsfwA/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,1
Three Days Grace - Riot (Audio),Three Days Grace - Riot (Audio),ThreeDaysGraceVEVO,https://www.youtube.com/watch?v=ixZDTiXiHsc&authuser=1,2021-02-20T14:48:00.000Z,https://i.ytimg.com/vi/ixZDTiXiHsc/mqdefault.jpg?at=AJOi4lHmgn__uQMmMl3WiLth1KyS%3A1710613382552,1
Delerium - Silence,Delerium - Silence,DeleriumVEVO,https://www.youtube.com/watch?v=a4kvVNWnFwk&authuser=1,2023-09-09T19:36:00.000Z,https://i.ytimg.com/vi/a4kvVNWnFwk/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
The Bangles - Manic Monday (Official Video),The Bangles - Manic Monday (Official Video),TheBanglesVEVO,https://www.youtube.com/watch?v=SsmVgoXDq2w&authuser=1,2016-05-26T18:44:00.000Z,https://i.ytimg.com/vi/SsmVgoXDq2w/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Tate McRae - she's all i wanna be (Official Video),Tate McRae - she's all i wanna be (Official Video),TateMcRaeVEVO,https://www.youtube.com/watch?v=uS_y_65CcpA&authuser=1,2023-09-17T03:23:00.000Z,https://i.ytimg.com/vi/uS_y_65CcpA/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Sum 41 - Some Say (Official Music Video),Sum 41 - Some Say (Official Music Video),Sum41VEVO,https://www.youtube.com/watch?v=D9cHP4KrdWI&authuser=1,2023-08-25T16:39:00.000Z,https://i.ytimg.com/vi/D9cHP4KrdWI/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Tonight Alive - How Does it Feel?,Tonight Alive - How Does it Feel?,TonightAliveVEVO,https://www.youtube.com/watch?v=hPu8zDZxVNc&authuser=1,2017-04-16T13:04:00.000Z,https://i.ytimg.com/vi/hPu8zDZxVNc/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Flyleaf - Fully Alive (Official Music Video),Flyleaf - Fully Alive (Official Music Video),FlyleafVEVO,https://www.youtube.com/watch?v=-d3RYW0YoEk&authuser=1,2020-05-23T21:30:00.000Z,https://i.ytimg.com/vi/-d3RYW0YoEk/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,1
Fall Out Boy - The Mighty Fall (Part 5 of 11) ft. Big Sean,Fall Out Boy - The Mighty Fall (Part 5 of 11) ft. Big Sean,FallOutBoyVEVO,https://www.youtube.com/watch?v=xGPAv1Hq2-g&authuser=1,2017-01-07T00:06:00.000Z,https://i.ytimg.com/vi/xGPAv1Hq2-g/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
The Offspring - Original Prankster (Official Music Video),The Offspring - Original Prankster (Official Music Video),OffspringVEVO,https://www.youtube.com/watch?v=Qp6Qn8IwPf8&authuser=1,2020-05-23T16:31:00.000Z,https://i.ytimg.com/vi/Qp6Qn8IwPf8/mqdefault.jpg?at=AJOi4lEnZ6y7xoqzd5fqjz8FKxRr%3A1710613553438,1
YUNGBLUD - original me ft. dan reynolds of imagine dragons (Official Music Video),YUNGBLUD - original me ft. dan reynolds of imagine dragons (Official Music Video),YUNGBLUDVEVO,https://www.youtube.com/watch?v=tP-zl8ruUKE&authuser=1,2019-12-18T11:43:00.000Z,https://i.ytimg.com/vi/tP-zl8ruUKE/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
Sigala - Melody (Official Video),Sigala - Melody (Official Video),SigalaVEVO,https://www.youtube.com/watch?v=1SJSfaa4Owo&authuser=1,2022-07-12T22:56:00.000Z,https://i.ytimg.com/vi/1SJSfaa4Owo/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
Ashlee Simpson - Pieces Of Me,Ashlee Simpson - Pieces Of Me,AshleeSimpsonVEVO,https://www.youtube.com/watch?v=WJCsyLUCSXI&authuser=1,2019-04-24T16:33:00.000Z,https://i.ytimg.com/vi/WJCsyLUCSXI/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
will.i.am - Bang Bang (American Idol),will.i.am - Bang Bang (American Idol),williamVEVO,https://www.youtube.com/watch?v=UkaV9JdARFU&authuser=1,2014-12-31T17:00:00.000Z,https://i.ytimg.com/vi/UkaV9JdARFU/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,1
"Robin Thicke - Blurred Lines (Unrated Version) ft. T.I., Pharrell","Robin Thicke - Blurred Lines (Unrated Version) ft. T.I., Pharrell",RobinThickeVEVO,https://www.youtube.com/watch?v=zwT6DZCQi9k&authuser=1,2019-06-14T21:54:00.000Z,https://i.ytimg.com/vi/zwT6DZCQi9k/mqdefault.jpg?at=AJOi4lEZVSTWD8N46AGlDdkBYUTJ%3A1710613723580,1
"Maggie Lindemann, Siiickbrain - break me!","Maggie Lindemann, Siiickbrain - break me!",MaggieLindemannVEVO,https://www.youtube.com/watch?v=UsqAkELtj2M&authuser=1,2023-01-18T22:56:00.000Z,https://i.ytimg.com/vi/UsqAkELtj2M/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Nathan Evans - Wellerman (Sea Shanty),Nathan Evans - Wellerman (Sea Shanty),NathanEvansVEVO,https://www.youtube.com/watch?v=qP-7GNoDJ5c&authuser=1,2022-06-24T16:24:00.000Z,https://i.ytimg.com/vi/qP-7GNoDJ5c/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
Taylor Swift - Mean (Taylor's Version) (Lyric Video),Taylor Swift - Mean (Taylor's Version) (Lyric Video),TaylorSwiftVEVO,https://www.youtube.com/watch?v=8AR1dKawCi8&authuser=1,2023-07-11T17:14:00.000Z,https://i.ytimg.com/vi/8AR1dKawCi8/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Hollywood Undead - Everywhere I Go (Official Music Video),Hollywood Undead - Everywhere I Go (Official Music Video),HollywoodUndeadVEVO,https://www.youtube.com/watch?v=z5vA9CwZKNY&authuser=1,2011-09-25T22:10:00.000Z,https://i.ytimg.com/vi/z5vA9CwZKNY/mqdefault.jpg?at=AJOi4lGzvDP_nmkCV4oa5cGU3Ksv%3A1710615767862,1
Gwen Stefani - Rich Girl (Official Music Video) ft. Eve,Gwen Stefani - Rich Girl (Official Music Video) ft. Eve,GwenStefaniVEVO,https://www.youtube.com/watch?v=9rlNpWYQunY&authuser=1,2022-09-29T22:42:00.000Z,https://i.ytimg.com/vi/9rlNpWYQunY/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut / Closed-Captioned),Anna Kendrick - Cups (Pitch Perfect’s “When I’m Gone”) (Director's Cut / Closed-Captioned),AnnaKendrickVEVO,https://www.youtube.com/watch?v=cmSbXsFE3l8&authuser=1,2017-03-14T16:31:00.000Z,https://i.ytimg.com/vi/cmSbXsFE3l8/mqdefault.jpg?at=AJOi4lGUCfEgjsg6eTomMEvwInjX%3A1710614429526,1
Taylor Swift - The Story Of Us (Taylor's Version) (Lyric Video),Taylor Swift - The Story Of Us (Taylor's Version) (Lyric Video),TaylorSwiftVEVO,https://www.youtube.com/watch?v=pRhWAXg4xek&authuser=1,2023-07-11T16:56:00.000Z,https://i.ytimg.com/vi/pRhWAXg4xek/mqdefault.jpg?at=AJOi4lHFHdUfV3mckfvp9s19HMd8%3A1710611787255,1
Taylor Swift - Anti-Hero (Official Lyric Video),Taylor Swift - Anti-Hero (Official Lyric Video),TaylorSwiftVEVO,https://www.youtube.com/watch?v=XqN2qFvY64U&authuser=1,2022-12-02T01:02:00.000Z,https://i.ytimg.com/vi/XqN2qFvY64U/mqdefault.jpg?at=AJOi4lEAZijToYL3729x7PL8I9rw%3A1710612978116,1
P!NK - You Make Me Sick (Video),P!NK - You Make Me Sick (Video),PinkVEVO,https://www.youtube.com/watch?v=MGfz0fv5wfQ&authuser=1,2014-02-03T18:15:00.000Z,https://i.ytimg.com/vi/MGfz0fv5wfQ/mqdefault.jpg?at=AJOi4lEUkoBsLV0JRbvjuv5VTGFF%3A1710614135428,1
